OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate
ORD-12514,2023-03-31,CUST1603,Keith Rodriguez,keith.rodriguez48@outlook.com,north,US,Electronic,Laptop Stand,6,210.92,5%,13.59,gift card,Deliverd,09/04/22
ORD-12611,2024-11-10,CUST1790,Jennifer Taylor,jennifer.taylor13@hotmail.com,Est,USA,toys,RC Car,3,16.14,25%,8.02,Debit,DELIVERED,17-11-2022
11164,2023-06-15,CUST1219,Bailey Duran DDS,bailey.dds56@gmail.com,Centrl,US,Toy,Building Blocks Set,4,39.39,0.05,,PAYPAL,SHIPPED,08/04/22
ORD-11236,21-Nov-2023,CUST1123,Michelle Harmon,michelle.harmon7@outlook.com,NORTH,US,ELECTRONICS,Webcam,3,166.47,10%,3.93,Gift Card,RETURNED,2023-09-06
11180,"September 27, 2023",CUST1273,Shelly Alexander,shelly.alexander59@gmail.com,Nort,United States,electronics,USB-C Cable,4,21.03,0,21.79,gift card,returned,08/24/2022
ORD-10083,20-Dec-2024,CUST1119,Jeffrey Chandler,jeffrey.chandler98@outlook.com,Est,United States,beauty,Shampoo Set,4,10.65,0.25,24.98,Credit_Card,pending,07/25/2021
ORD-10349,2024-04-29,CUST1415,Antonio Garcia,antonio.garcia12@yahoo.com,CENTRAL,canada,Clothing,Wool Sweater,3,41.71,0,2.07,Credit Card,delivered,02-Jun-2023
ORD-10163,-,CUST1159,Jamie Smith,jamie.smith34@outlook.com, West ,Mexico,BEAUTY,Hair Dryer,2,58.52,5%,4.59,Credit_Card,pending,06/30/24
10477,09/19/2023,CUST1120,Larry Dixon,larry.dixon39@gmail.com,EAST,Canada,TOYS,Puzzle 1000pc,5,10.44,0.25,3.69,Debit,RETURNED,12/30/2023
ORD-10144,"March 14, 2024",CUST1479,Kaylee Hays,kaylee.hays10@yahoo.com,central,Mexico,Home & Kitchen,Non-stick Pan Set,1,2987.32,0,20.21,Credit_Card,SHIPPED,04/30/2024
ORD-12190,27-Jun-2023,CUST1608,Rachel Bradley,rachel.bradley95@gmail.com,CENTRAL,United States,Electronis,Laptop Stand,1,59.96,0,18.16,Debit Card,Returned,04/09/24
ORD-11730,03-Aug-2024,CUST1763,Jessica Smith,jessica.smith76@yahoo.com,Nort,Canada,Sports & Outdoors,Camping Tent,2,26.55,0.2,16.88,GiftCard,pending,2023-11-27
10625,10/16/23,CUST1292,Jeremy Reed,jeremy.reed16@yahoo.com,West,Canada,ELECTRONICS,Wireless Earbuds,3,165.04,0,21.67,paypal,Deliverd,10/12/2021
ORD-12817,03/26/2023,CUST1263,Diane Evans,diane.evans55@gmail.com,east,Canada,Toy,Action Figure,3,19.93,0.1,3.55,Credit_Card,Pending,08/14/2022
ORD-12720,2024-01-20,CUST1666,David Harris,david.harris75@hotmail.com,central,United States,home & kitchen,Coffee Maker,5,65.87,20%,23.91,PAYPAL,Deliverd,11/08/2023
ORD-10926,05/18/24,CUST1158,Melissa Gates,melissa.gates2@yahoo.com,Sth,Canada,toys,Action Figure,4,58.35,15%,2.25,Debit,Deliverd,04/20/23
ORD-10258,30-06-2023,CUST1416,Gwendolyn Klein,gwendolyn.klein14@gmail.com,CENTRAL,Canada,Home and Kitchen,Non-stick Pan Set,3,65.95,20%,1.64,GiftCard,Returned,03-07-2021
10812,23-07-2024,CUST1271,veronica simpson,,SOUTH,Mexico,Apparel,Cotton T-Shirt,3,60.54,5%,24.36,gift card,Canceled,24-01-2024
10324,2024-05-31,CUST1192,Debra Christian,debra.christian98@yahoo.com,SOUTH,USA,Clothing,Running Shoes,2,53.36,0.05,23.78,gift card,Pending,04/15/2024
11157,11/26/2024,CUST1048,Joshua Blair,joshua.blair83@outlook.com,NORTH,Canada,Appare,Denim Jacket,6,54.97,0,16.38,Debit,DELIVERED,26-07-2023
11088,10/14/24,CUST1199,Nathan Freeman,nathan.freeman52@hotmail.com,West,Canada,beauty,Face Moisturizer,-1,55.33,0,,Debit Card,pending,10-Aug-2021
13108,06/04/2024,CUST1030,Rebecca Henderson,rebecca.henderson1@gmail.com,South,Canada,Electronics,Bluetooth Speaker,4,85.24,0.15,1.76,PAYPAL,DELIVERED,2024-07-16
11342,04-Jan-2023,CUST1537,Bianca Wood,bianca.wood46@hotmail.com,east,canada,Clothing,Cotton T-Shirt,3,87.86,0,12.2,credit card,CANCELLED,21-Jan-2024
ORD-12900,2024-02-02,CUST1020,Margaret Hawkins DDS,margaret.dds97@outlook.com,NORTH,USA,Home & Kitchen,Non-stick Pan Set,5,$127.28,,9.0,PayPal,Cancelled,05-08-2024
ORD-11772,05-06-2024,CUST1067,Carol Tucker,carol.tucker34@gmail.com,West,USA,beauty,Shampoo Set,6,36.51,25%,16.62,Pay Pal,Returned,"August 11, 2021"
10481,"October 28, 2024",CUST1053,Mark Perez,mark.perez14@yahoo.com,central,United States,Sports & Outdoors,Water Bottle,4,123.34,0.05,,Credit_Card,shipped,12-07-2022
ORD-12934,25-07-2024,CUST1207,Cathy Robinson,cathy.robinson48@yahoo.com,CENTRAL,canada,toys,Board Game,1,-44.39,0.2,,GiftCard,Cancelled,2024-02-14
ORD-11318,18-Oct-2023,CUST1591,Kiara Little,kiara.little8@yahoo.com,Centrl,US,Electronic,Webcam,1,96.24,0,12.38,Gift Card,shipped,15-05-2021
ORD-10547,02/12/23,CUST1209,Brian Lee,,Est,USA,Sports and Outdoors,Camping Tent,1,131.82,0,20.19,Credit_Card,Deliverd,"August 13, 2022"
ORD-12882,04-Mar-2023,CUST1301,Heather Fields,heather.at.gmail.com,Centrl,canada,Sports,Hiking Backpack,6,89.86,,21.78,Credit Card,DELIVERED,08/05/2024
ORD-12862,07/26/24,CUST1321,Charles Shah,charles.shah97@yahoo.com,central,US,Home and Kitchen,Throw Blanket,4,16.77,0.2,15.86,CREDIT CARD,PENDING,"February 12, 2022"
10531,29-Aug-2024,CUST1453,Cynthia Vang,cynthia.vang37@yahoo.com,WEST,canada,apparel,Wool Sweater,1,58.37,,17.24,Credit Card,SHIPPED,19-01-2022
12479,2023-09-12,CUST1662,James Webster,james.webster53@gmail.com,Sth,United States,home & kitchen,LED Desk Lamp,2,98.03,0,10.65,GiftCard,RETURNED,"June 05, 2022"
ORD-12264,07-Aug-2024,CUST1280,Amanda Jones,amanda.jones92@hotmail.com,West,USA,apparel,Denim Jacket,6,21.56,25%,11.85,credit card,Pending,12/08/21
ORD-11679,"September 04, 2023",CUST1670,Chelsea Gill,chelsea.gill96@outlook.com,CENTRAL,Mexico,sports & outdoors,Yoga Mat,6,34.53,0,13.35,PayPal,Pending,27-01-2024
ORD-11890,08/17/24,CUST1509,Michelle Ho,michelle.ho9@hotmail.com,Est,Canada,ELECTRONICS,Bluetooth Speaker,five,105.95,0.1,7.35,gift card,Deliverd,02-08-2022
ORD-13135,06-11-2023,CUST1533,Dr. Michael Evans,dr..evans36@outlook.com,north,canada,Sports,Resistance Bands,4,140.75,0.25,7.77,CREDIT CARD,DELIVERED,07/03/2023
11501,16-08-2024,CUST1117,Ashley Waller,ashley.waller30@gmail.com,North,Mexico,Home&Kitchen,LED Desk Lamp,5,111.18,0,5.26,Debit,returned,30-01-2022
ORD-11759,09/13/23,CUST1123,Michelle Harmon,michelle.harmon7@outlook.com,Nort,US,Beauty,Face Moisturizer,3,45.57,20%,21.49,paypal,returned,2023-09-06
ORD-12467,2023-02-09,CUST1200,Melissa Brewer,melissa.brewer42@yahoo.com,EAST,canada,electronics,Wireless Earbuds,5,21.21,0,17.09,debit card,Delivered,05/15/2021
11613,2024-01-18,CUST1040,Paula Moreno,paula.moreno59@outlook.com,CENTRAL,Mexico,Appare,Baseball Cap,1,44.98,0.25,17.96,Gift Card,returned,05/17/23
12758,26-07-2023,CUST1757,Melissa Stephens,melissa.stephens78@gmail.com,Central,Mexico,sports & outdoors,Yoga Mat,3,17.56,0.05,3.8,gift card,Delivered,27-Feb-2023
ORD-10858,"May 30, 2023",CUST1032,  TRICIA VALENCIA  ,tricia.valencia70@yahoo.com,west,United States,Beuty,Shampoo Set,2,5383.87,0.1,24.54,Pay Pal,cancelled,"March 15, 2024"
13127,11/10/2023,CUST1188,Madison Poole,madison.poole31@outlook.com,EAST,canada,Electronis,Wireless Earbuds,3,197.28,0.2,23.68,PayPal,returned,07/23/21
10356,18-Sep-2023,CUST1836,Danielle Watson,danielle.at.gmail.com,East,USA,Clothing,Denim Jacket,4,$44.40,0.15,16.58,GiftCard,Canceled,14-Nov-2021
ORD-10839,05/29/2023,CUST1288,Lisa Allen,lisa.allen67@hotmail.com,east,USA,Home&Kitchen,Coffee Maker,1,91.15,0,16.98,CREDIT CARD,delivered,2024-02-25
11189,08/09/23,CUST1779,Kevin Price,,central,Canada,BEAUTY,Hair Dryer,5,12.43,10%,8.3,Credit Card,shipped,17-May-2023
ORD-11273,2023-05-29,CUST1357,Jeffery Ortega,jeffery.ortega48@hotmail.com,Central,Mexico,Home&Kitchen,Throw Blanket,6,56.88,15%,13.25,PAYPAL,CANCELLED,30-Jan-2024
10290,10/22/23,CUST1313,Tracy Ballard,tracy.ballard64@hotmail.com,West,Canada,Apparel,Running Shoes,-2,69.83,0,20.59,GiftCard,SHIPPED,19-10-2023
ORD-12079,2024-02-10,CUST1605,Todd Rosales MD,todd.md92@outlook.com,Centrl,United States,toys,Puzzle 1000pc,1,14.85,0.25,5.71,Credit_Card,cancelled,01/21/2022
ORD-10399,N/A,CUST1508,Joshua Vance,joshua.vance87@gmail.com,Central,Canada,toys,RC Car,3,62.15,5%,10.12,Debit,delivered,01/03/2022
ORD-12075,08-Jul-2023,CUST1466,jason beck,jason.beck17@yahoo.com,East,United States,ELECTRONICS,Laptop Stand,6,228.11,5%,5.98,CREDIT CARD,pending,05/27/2022
11709,16-11-2024,CUST1297,William Barrett,william.barrett17@hotmail.com,North,canada,ELECTRONICS,USB-C Cable,1,134.58,0,12.74,paypal,CANCELLED,2023-10-27
ORD-12037,12-01-2023,CUST1752,Michael Fuentes,michael.fuentes72@hotmail.com,central,canada,Electronics,Wireless Earbuds,6,174.35,0,23.78,Debit,RETURNED,02-01-2022
ORD-12941,2021-04-09,CUST1409,Jesse Brown,jesse.brown65@outlook.com,west,United States,Toys,Puzzle 1000pc,1,61.73,0.25,1.37,Gift Card,returned,2021-04-20
ORD-10240,2022-06-28,CUST1092,Denise Jacobs,denise.jacobs63@yahoo.com, West ,Canada,Beuty,Shampoo Set,2,46.97,0,16.87,GiftCard,PENDING,13-Jul-2022
ORD-12762,"January 13, 2024",CUST1759,Margaret Miller,,EAST,United States,Sports and Outdoors,Camping Tent,2,45.5,0,5.57,CC,Delivered,"September 07, 2024"
ORD-11655,19-Sep-2023,CUST1729,Derrick Anderson,derrick.anderson84@hotmail.com,NORTH,canada,Sports & Outdoors,Yoga Mat,6,122.12,,2.67,Credit_Card,SHIPPED,"January 19, 2023"
ORD-10674,04-12-2023,CUST1788,Cesar Wilson,cesar.wilson63@outlook.com,Central,Canada,Appare,Denim Jacket,1,14.91,5%,19.68,Credit Card,Pending,"May 29, 2022"
ORD-10186,11/16/23,CUST1540,james gilbert,james.gilbert21@gmail.com,South,USA,apparel,Running Shoes,6,46.19,0.05,21.9,credit card,Deliverd,05/23/22
ORD-11563,2023-11-01,CUST1466,Jason Beck,jason.beck17@yahoo.com,Est,United States,Electronics,USB-C Cable,4,74.33,0.1,0.02,paypal,pending,05/27/2022
ORD-12298,2024-04-14,CUST1309,Dawn Summers,dawn.summers45@hotmail.com,Centrl,canada,Electronic,Laptop Stand,3,237.9,0,22.44,Debit Card,cancelled,25-09-2021
ORD-11495,02/11/2024,CUST1656,Eric Thomas,eric.thomas5@gmail.com,central,Mexico,Electronics,Webcam,1,135.44,0.2,14.31,CREDIT CARD,returned,"July 06, 2021"
ORD-10375,"October 11, 2024",CUST1151,Pamela Boyd,pamela.boyd9@outlook.com,Centrl,USA,Appare,Running Shoes,1,71.24,0.25,17.2,Gift Card,PENDING,30-04-2023
ORD-10620,"May 01, 2023",CUST1172,Joshua Cooke,joshua.cooke90@outlook.com,WEST,USA,Apparel,Cotton T-Shirt,3,78.49,0,6.02,Credit Card,SHIPPED,02/14/21
ORD-10989,13-Oct-2024,CUST1685,Mr. Michael Scott PhD,mr..phd42@gmail.com,East,US,beauty,Hair Dryer,2,46.58,0,3.38,CC,Canceled,"July 04, 2024"
ORD-11380,05-12-2024,CUST1167,Alyssa Day,alyssa.day19@yahoo.com,east,US,Sports,Resistance Bands,5,64.41,,0.2,GiftCard,Pending,08/03/23
11518,"September 06, 2024",CUST1818,Michael Poole,,North,US,beauty,Shampoo Set,3,21.62,0,19.93,Gift Card,cancelled,07/04/2021
ORD-12513,11/21/23,CUST1152,Denise Jones,denise.jones37@outlook.com,west,United States,ELECTRONICS,Webcam,6,76.11,0.05,5.23,Gift Card,PENDING,"April 17, 2024"
ORD-11665,29-Jan-2024,CUST1562,Robert Richardson,robert.at.gmail.com,central,canada,Beauty,Hair Dryer,6,30.74,0.05,17.16,Credit Card,pending,10-07-2021
12016,06-11-2024,CUST1022,Ethan Adams,ethan.adams81@outlook.com,Central,United States,Home and Kitchen,LED Desk Lamp,3,149.86,0,3.91,PayPal,delivered,"August 01, 2024"
ORD-10602,11/11/2024,CUST1735,Laura Jackson,laura.jackson17@yahoo.com,central,Canada,home & kitchen,LED Desk Lamp,5,74.2,0.25,0.05,paypal,Returned,10/03/21
,,,,,,,,,,,,,,,
ORD-10249,01/07/24,CUST1428,Robin Santiago,robin.santiago4@hotmail.com,EAST,Mexico,Beuty,Shampoo Set,3,$29.72,0.2,17.08,Credit_Card,SHIPPED,06-Mar-2022
10207,06/17/2024,CUST1286,joseph knight,joseph.knight98@gmail.com,Central,USA,Home and Kitchen,Air Fryer,-2,122.23,0,1.49,gift card,Deliverd,03/21/2024
10254,05/12/2023,CUST1301,Heather Fields,heather.at.gmail.com,CENTRAL,canada,toys,Building Blocks Set,5,39.53,0.1,16.1,Pay Pal,pending,08/05/2024
ORD-10029,23-06-2024,CUST1493,Mark Cox,mark.cox51@outlook.com,Central,US,Clothing,Cotton T-Shirt,,53.14,15%,24.01,Pay Pal,Cancelled,07/11/24
ORD-10496,16-Oct-2023,CUST1781,Amy Garcia,amy.garcia2@gmail.com,CENTRAL,Canada,home & kitchen,Coffee Maker,5,27.04,0.15,11.27,Debit,returned,08-Mar-2022
ORD-11976,29-01-2024,CUST1415,Antonio Garcia,antonio.garcia12@yahoo.com,Central,canada,Beauty,Lipstick,N/A,33.48,0,11.65,GiftCard,Delivered,02-Jun-2023
ORD-11067,2024-08-21,CUST1424,Felicia Aguilar,felicia.aguilar84@yahoo.com,Central,Mexico,Home and Kitchen,Air Fryer,five,-46.34,0,6.57,Credit_Card,returned,08-09-2022
ORD-12848,02/18/23,CUST1841,Alexandra Dominguez,alexandra.dominguez15@gmail.com, North,Canada,electronics,Laptop Stand,3,227.08,15%,5.38,CC,PENDING,12/08/23
12048,27-08-2024,CUST1105,Marc Moore,marc.moore48@gmail.com,east,Canada,Sports,Camping Tent,5,42.62,10%,7.0,debit card,returned,11/03/23
ORD-10529,09/09/2024,CUST1584,Jamie Baird,jamie.baird45@hotmail.com,West,canada,apparel,Cotton T-Shirt,5,43.7,5%,12.65,Debit,DELIVERED,25-Jun-2022
ORD-10347,03/23/23,CUST1169,Daniel Murphy,daniel.at.gmail.com,EAST,Mexico,sports & outdoors,Hiking Backpack,6,56.28,0.25,6.13,Credit_Card,pending,"December 09, 2022"
10034,08/02/2024,CUST1384,Aimee Turner,aimee.turner28@hotmail.com,EAST,Canada,Home&Kitchen,Air Fryer,2,60.6,0,9.71,CREDIT CARD,Returned,04-03-2022
ORD-10275,2023-03-10,CUST1213,  KATHERINE SALAS  ,katherine.salas90@outlook.com, North,United States,apparel,Wool Sweater,3,61.69,25%,3.8,Gift Card,returned,27-11-2022
10818,01-Aug-2024,CUST1129,megan orr,megan.orr21@yahoo.com,Nort,United States,toys,Board Game,3,66.15,0,20.05,Gift Card,RETURNED,"December 22, 2021"
ORD-10517,09/15/2024,CUST1160,Paul Castaneda,paul.at.gmail.com,central,US,Home and Kitchen,Throw Blanket,1,25.44,0.2,16.27,GiftCard,RETURNED,11/04/22
ORD-12282,"July 01, 2024",CUST1745,Vincent Novak,vincent.novak6@hotmail.com,WEST,USA,Toy,Board Game,4,47.68,0.15,23.04,Credit Card,DELIVERED,15-Apr-2022
13055,17-04-2024,CUST1438,  RHONDA MARTIN  ,rhonda.martin11@gmail.com,Est,USA,apparel,Denim Jacket,1,62.6,0.2,19.17,credit card,returned,18-10-2021
ORD-12688,28-Jan-2023,CUST1219,Bailey Duran DDS,bailey.dds56@gmail.com,Central,US,Sports,Yoga Mat,two,117.55,0.2,23.8,Debit,pending,08/04/22
ORD-10102,12/10/24,CUST1280,Amanda Jones,amanda.jones92@hotmail.com, West ,USA,Electronis,Webcam,5,174.81,0,22.1,Debit Card,returned,12/08/21
10692,25-10-2024,CUST1163,Jeffrey Johnson,jeffrey.johnson98@gmail.com,East,Canada,Toys,RC Car,-3,65.5,0.1,3.39,Debit,Pending,06/28/2023
ORD-10082,03-May-2024,CUST1404,Joann Glass,joann.glass43@gmail.com,Sth,United States,home & kitchen,Throw Blanket,1,37.29,0.1,15.65,Debit Card,returned,2023-12-18
ORD-10985,22-Jun-2023,CUST1226,Kirk Carter,kirk.carter3@outlook.com,West,Mexico,sports & outdoors,Yoga Mat,1,78.71,0.05,5.05,Credit_Card,Delivered,"December 18, 2021"
ORD-11653,2021-08-14,CUST1355,Jesse Perez,jesse.perez52@outlook.com,East,USA,apparel,Baseball Cap,5,72.88,0.15,18.95,gift card,SHIPPED,08/29/21
ORD-12462,16-May-2023,CUST1186,Jonathan Peterson,jonathan.peterson86@hotmail.com,SOUTH,US,Sports & Outdoors,Yoga Mat,2,27.07,0,7.75,Debit Card,Deliverd,04/17/24
ORD-10512,2023-01-09,CUST1548,Jessica Khan,jessica.khan91@yahoo.com,EAST,Canada,Home & Kitchen,Throw Blanket,5,37.04,25%,20.8,PAYPAL,pending,"August 16, 2021"
ORD-11259,2023-06-28,CUST1816,Tamara Riddle,, North,United States,Home and Kitchen,Air Fryer,-3,51.97,0,0.48,CREDIT CARD,returned,"April 12, 2021"
11486,2023-05-23,CUST1658,Travis Hobbs,travis.hobbs7@yahoo.com,CENTRAL,canada,beauty,Sunscreen SPF50,five,9.1,0.1,10.41,gift card,Canceled,20-07-2023
ORD-10460,02/17/2024,CUST1360,Parker Cain,parker.cain26@yahoo.com,CENTRAL,US,Appare,Wool Sweater,3,71.12,20%,14.71,Debit,returned,03-12-2021
ORD-10411,2024-10-22,CUST1064,Jessica Callahan,jessica.callahan30@yahoo.com,South,US,Sports & Outdoors,Yoga Mat,4,38.55,0.2,4.52,PAYPAL,pending,02/18/21
12450,2022-04-28,CUST1829,Kenneth Knight,kenneth.knight48@gmail.com, West ,Canada,Electronis,Wireless Earbuds,3,-158.55,0,,Credit Card,cancelled,05/25/2022
10018,2024-02-28,CUST1212,Melissa Martinez,melissa.martinez72@gmail.com,east,Canada,electronics,Webcam,3,84.77,,20.8,debit card,RETURNED,06/01/24
ORD-12344,10-09-2024,CUST1291,Stephanie Byrd,stephanie.byrd9@outlook.com,SOUTH,USA,Home & Kitchen,Air Fryer,5,4379.27,0.1,3.0,Debit,shipped,09/07/2022
ORD-12252,02/23/23,CUST1458,Aaron Miller,aaron.miller59@hotmail.com,north,canada,Sports and Outdoors,Camping Tent,1,-20.06,0.25,15.41,CC,pending,"January 31, 2024"
ORD-12200,"October 27, 2024",CUST1721,Raymond Johnson,raymond.johnson47@hotmail.com,east,United States,Toys,Building Blocks Set,2,37.69,0.2,0.3,Pay Pal,returned,"April 03, 2022"
11716,2023-04-30,CUST1434,Ashley Wise,ashley.wise6@hotmail.com,Nort,Canada,Appare,Wool Sweater,4,81.75,0,13.27,PAYPAL,Pending,11-Nov-2022
ORD-10942,01/27/2023,CUST1321,Charles Shah,charles.shah97@yahoo.com,Centrl,US,Apparel,Cotton T-Shirt,5,8074.22,0,18.69,CC,RETURNED,"February 12, 2022"
ORD-10274,06/27/2024,CUST1371,Debra White,debra.white54@gmail.com,north,Canada,toys,RC Car,4,68.09,0.2,3.4,PayPal,DELIVERED,05/08/2022
ORD-10590,2023-10-08,CUST1173,matthew harrington,,West,USA,ELECTRONICS,Webcam,3,170.68,0,10.76,Debit Card,pending,"April 11, 2021"
12470,11/05/23,CUST1059,John Daniel,john.daniel6@outlook.com,Est,United States,Electronis,Laptop Stand,5,156.31,0,15.19,PAYPAL,Pending,2023-01-17
ORD-10632,06/08/2023,CUST1291,Stephanie Byrd,stephanie.byrd9@outlook.com,south,USA,Clothing,Wool Sweater,-2,27.47,0,23.14,Gift Card,Canceled,09/07/2022
12944,03-Nov-2023,CUST1117,Ashley Waller,ashley.waller30@gmail.com,north,Mexico,Clothing,Running Shoes,1,67.48,0.15,16.26,Debit,SHIPPED,30-01-2022
ORD-11633,"May 16, 2023",CUST1543,Kathleen Robertson,kathleen.robertson76@gmail.com,Centrl,United States,apparel,Cotton T-Shirt,1,24.97,0,2.4,Gift Card,RETURNED,"December 22, 2022"
ORD-11215,2023-03-08,CUST1666,David Harris,david.harris75@hotmail.com,CENTRAL,United States,Beuty,Shampoo Set,2,30.99,0,2.14,Credit_Card,RETURNED,11/08/2023
12751,04/01/2023,CUST1459,Ruben Dunn,ruben.dunn70@outlook.com, West ,canada,Sports & Outdoors,Camping Tent,5,87.59,0.15,8.9,paypal,Pending,2024-01-16
ORD-11896,24-Oct-2023,CUST1374,Charles Schultz,charles.schultz94@outlook.com,East,United States,Sports & Outdoors,Hiking Backpack,6,-20.0,0.15,23.91,Credit_Card,SHIPPED,"March 28, 2024"
ORD-10085,04-Jan-2024,CUST1426,Jenna Larson,jenna.larson63@yahoo.com,east,US,Home & Kitchen,Throw Blanket,2,114.95,0.15,8.93,Debit Card,Shipped,30-Oct-2022
10933,unknown,CUST1430,Maria Henderson,maria.henderson31@outlook.com,West,US,Sports,Resistance Bands,3,99.31,15%,14.43,Gift Card,Canceled,09/10/2024
ORD-10262,04/28/2024,CUST1378,Anthony Moore,anthony.moore49@yahoo.com,Sth,United States,apparel,Baseball Cap,5,26.0,0.1,1.7,Pay Pal,PENDING,07-Jan-2024
12995,,CUST1300,Tanner Mitchell DDS,tanner.dds36@yahoo.com,Centrl,canada,home & kitchen,Air Fryer,5,141.61,,10.92,CC,shipped,04-07-2024
ORD-10198,29-01-2023,CUST1475,Julie Dominguez,julie.dominguez1@hotmail.com,South,Mexico,BEAUTY,Face Moisturizer,6,54.89,0,12.52,debit card,shipped,02/19/22
ORD-11007,30-07-2024,CUST1132,Mary Marshall,mary.marshall34@yahoo.com,Centrl,United States,Home&Kitchen,Air Fryer,1,119.9,0.1,,credit card,returned,2023-05-21
ORD-10619,2023-12-13,CUST1401,craig morrison,craig.morrison52@hotmail.com,Sth,USA,toys,RC Car,3,45.5,25%,19.05,gift card,Deliverd,03/03/2024
ORD-12468,05/15/2023,CUST1453,Cynthia Vang,cynthia.vang37@yahoo.com,WEST,canada,Electronis,Laptop Stand,2,182.44,0.15,0.5,Debit Card,Cancelled,19-01-2022
11965,25-02-2023,CUST1045,Philip Cannon,philip.cannon73@yahoo.com,north,canada,Home&Kitchen,LED Desk Lamp,2,93.94,0,12.93,CREDIT CARD,Canceled,"March 31, 2024"
ORD-11658,12/13/2023,CUST1561,Kim Erickson,kim.at.gmail.com,Sth,Mexico,Sports and Outdoors,Resistance Bands,5,70.13,0.2,24.46,PayPal,PENDING,15-Dec-2021
ORD-10293,09/20/23,CUST1068,James Brown,james.brown41@hotmail.com,NORTH,US,BEAUTY,Lipstick,4,53.71,5%,2.73,Debit Card,Pending,"May 26, 2024"
ORD-12061,"July 29, 2023",CUST1148,Kathy Rivas,kathy.rivas15@hotmail.com,south,US,Electronic,USB-C Cable,1,100.68,0,23.84,Pay Pal,Delivered,08/29/21
ORD-10179,2023-08-11,CUST1221,Jeremy Dalton,,south,USA,home & kitchen,Throw Blanket,4,131.83,0,21.15,PAYPAL,DELIVERED,09/10/2022
ORD-12464,22-06-2023,CUST1696,Joseph Hill,joseph.hill14@yahoo.com,west,Mexico,Home and Kitchen,Air Fryer,6,41.41,,7.77,Gift Card,returned,01/07/24
ORD-12557,09/22/23,CUST1385,  CHAD SCOTT  ,chad.scott25@gmail.com,central,Mexico,beauty,Sunscreen SPF50,6,25.56,0,16.54,Pay Pal,Returned,09/08/2023
ORD-10800,03/09/23,CUST1431,Jack White,jack.at.gmail.com,Centrl,US,Apparel,Running Shoes,2,$77.64,0.1,7.43,PAYPAL,RETURNED,09-May-2024
12494,2023-02-01,CUST1753,Jennifer Porter,jennifer.porter40@outlook.com,Sth,Mexico,Apparel,Wool Sweater,5,64.83,0,12.32,paypal,Deliverd,03/27/23
ORD-11686,02/18/2024,CUST1584,Jamie Baird,jamie.baird45@hotmail.com,West,canada,Sports & Outdoors,Water Bottle,5,$76.79,20%,20.6,Gift Card,Pending,25-Jun-2022
11005,25-Nov-2023,CUST1012,lisa hensley,lisa.hensley21@hotmail.com,central,United States,Sports & Outdoors,Hiking Backpack,6,28.01,0,12.81,Credit Card,delivered,17-02-2023
ORD-12829,2023-08-21,CUST1455,Marie Moody,marie.moody50@hotmail.com,West,US,toys,Building Blocks Set,4,23.52,0.2,13.59,GiftCard,Canceled,04/18/23
ORD-12811,2024-01-20,CUST1509,Michelle Ho,michelle.ho9@hotmail.com,Est,Canada,Toys,Board Game,1,59.91,0.2,14.81,Pay Pal,shipped,02-08-2022
ORD-12935,"December 12, 2024",CUST1430,Maria Henderson,maria.henderson31@outlook.com, West ,US,Home and Kitchen,Non-stick Pan Set,2,18.4,0.2,3.41,Debit,pending,09/10/2024
ORD-12234,06/24/23,CUST1089,Aimee Montoya,aimee.montoya8@yahoo.com,Central,Mexico,Beauty,Lipstick,6,31.89,,5.48,Pay Pal,cancelled,11-May-2023
ORD-12657,10-09-2024,CUST1061,Gerald Hensley,gerald.hensley31@yahoo.com,North,United States,BEAUTY,Hair Dryer,2,35.66,15%,11.74,Debit Card,delivered,29-Dec-2021
ORD-13147,10/09/24,CUST1373,Sergio Knight,sergio.knight70@yahoo.com,Central,USA,home & kitchen,LED Desk Lamp,2,143.89,25%,16.2,Debit Card,Canceled,04/26/2021
ORD-11790,12/09/2024,CUST1157,Jason Stein,jason.stein17@outlook.com,NORTH,canada,BEAUTY,Face Moisturizer,1,37.97,0.25,22.35,Credit_Card,delivered,25-Jul-2021
ORD-11809,24-Sep-2024,CUST1665,Tracy Grant,tracy.grant64@gmail.com, North,canada,beauty,Face Moisturizer,4,7.76,0,22.26,PayPal,RETURNED,12/23/23
ORD-12425,unknown,CUST1777,  CODY DAVIDSON  ,cody.davidson48@outlook.com,EAST,US,electronics,Wireless Earbuds,4,64.79,0.15,0.4,GiftCard,Returned,"October 06, 2023"
ORD-12999,25-04-2023,CUST1090,Matthew Mcmillan,,West,Canada,BEAUTY,Hair Dryer,3,38.17,25%,15.48,CC,RETURNED,25-Mar-2024
ORD-11629,06/14/2023,CUST1651,Amber Yang,, West ,US,Toys,Puzzle 1000pc,1,36.53,20%,24.59,GiftCard,PENDING,"November 18, 2021"
ORD-10459,"August 04, 2024",CUST1300,tanner mitchell dds,tanner.dds36@yahoo.com,central,canada,sports & outdoors,Camping Tent,6,26.18,0,20.12,credit card,Delivered,04-07-2024
